latitude,longitude,count
43.9145,-69.9653,1
18.4667,-69.9,5
44.3106,-69.7795,1
43.8045,-69.7467,1
44.552,-69.6317,1
44.0954,-69.3756,1
10.0739,-69.3228,1
44.2098,-69.0648,1
-22.4667,-68.9333,1
-32.8908,-68.8272,3
12.25,-68.75,2
48.4333,-68.5167,1
10.1806,-68.0039,6
46.7723,-67.8339,1
46.15,-67.5667,1
18.3642,-67.183,2
10.35,-67.0333,1
18.173,-66.9441,1
10.5,-66.9167,9
18.0239,-66.6366,2
18.25,-66.5,2
18.3876,-66.1108,2
45.2667,-66.0667,1
18.4208,-66.0616,4
18.2273,-66.058,2
45.41,-65.96,1
-26.8167,-65.3167,1
-26.8241,-65.2226,1
-17,-65,1
32.2942,-64.7839,1
46.0833,-64.7667,5
-31.1649,-64.3224,1
-31.4135,-64.1811,1
-34,-64,1
44.65,-63.6,6
44.6667,-63.5667,1
45.5833,-62.6333,1
15.3,-61.4,1
13.1333,-61.2167,1
-32.9468,-60.6393,1
-3.1133,-60.0253,1
-27.4606,-58.9839,1
-34.4576,-58.9138,1
-27.4806,-58.8341,2
-30.9546,-58.7833,1
-34.5875,-58.6725,25
-34.4616,-58.5337,1
-34.5707,-58.5244,1
-34.5075,-58.487,1
-34.8184,-58.4563,1
-34.7025,-58.3955,1
-34.7557,-58.1986,1
-34.9215,-57.9545,3
-25.2667,-57.6667,2
-25.2667,-57.5667,1
-34.8581,-56.1708,2
-28.65,-56,1
-34.35,-55.7667,1
49.2333,-55.0667,2
-10,-55,23
-20.45,-54.6167,1
-25.55,-54.5833,1
47.2333,-53.9667,1
47.55,-53.55,1
-24.95,-53.4667,1
47.55,-52.6667,1
-31.7667,-52.3333,2
-23.4167,-51.9167,1
-23.7667,-51.4167,1
-20.9,-51.3833,1
-30.0333,-51.2,4
-29.9333,-51.1833,1
-21.9333,-50.5,1
-28.6667,-49.3833,1
-16.6667,-49.2667,2
-25.4167,-49.25,10
-27.1,-48.9333,1
-26.8833,-48.65,1
-26.9833,-48.6333,2
-27.5833,-48.5667,1
-20.9333,-48.4667,1
-18.9167,-48.3,2
-15.8167,-48.1167,1
-15.7833,-47.9167,1
-22.7403,-47.3344,1
-22.9,-47.0833,1
-22.95,-47.0167,1
-23.45,-46.9167,1
-23.7167,-46.8333,2
-23.6,-46.7667,1
-23.2795,-46.7464,1
-23.4733,-46.6658,26
-23.6,-46.5667,1
-23.7,-46.55,1
-23.6667,-46.5167,1
-24,-46.4,2
-23.95,-46.3333,1
-22.2167,-45.9333,1
-23.1833,-45.8833,1
-20.15,-44.9,1
-19.9167,-43.9333,7
-22.7903,-43.325,1
-22.9,-43.2333,13
-22.5108,-43.1844,1
-22.8003,-43.0256,1
-22.9167,-42.8167,2
-3.3167,-41.4167,1
-12.9833,-38.5167,1
-8.6167,-35.95,1
64.0167,-22.5667,1
64.15,-21.95,3
32.6333,-16.9,1
13.4667,-16.5667,1
27.7672,-15.5744,1
28.0997,-15.4134,1
30.4207,-9.5932,1
38.6206,-9.1915,1
38.679,-9.1569,5
38.7167,-9.1333,8
38.6296,-9.1156,2
38.6167,-9.0833,1
38.6631,-9.0724,1
53.2719,-9.0489,1
38.899,-9.0386,1
39.5843,-9.0229,1
38.7067,-8.9739,1
38.6311,-8.9138,1
38.5333,-8.9,1
41.6932,-8.8329,1
42.2328,-8.7226,1
40.6443,-8.6455,1
39.9167,-8.6285,1
52.6647,-8.6231,1
41.1336,-8.6174,1
41.1496,-8.611,1
40.9754,-8.5835,1
52.4,-8.5772,1
41.0531,-8.5754,1
40.9842,-8.5514,1
37.1366,-8.5398,1
41.408,-8.5198,1
40.8741,-8.5069,1
40.2056,-8.4196,1
43.4832,-8.2369,3
38.6481,-8.2145,1
41.3683,-8.2007,1
41.1839,-8.1486,2
40.2183,-8.054,1
39.5,-8,7
53,-8,4
37.0194,-7.9322,2
42.3313,-7.8627,1
37.0286,-7.8411,8
40.286,-7.504,1
39.2972,-7.4302,1
33.7066,-7.3944,1
38.8815,-7.1628,1
34.0138,-6.8443,1
54.5167,-6.75,1
54.35,-6.6667,1
53.3331,-6.2489,11
36.6865,-6.1361,2
54.5167,-6.0667,1
37.5178,-5.9819,1
37.3824,-5.9761,2
54.5833,-5.9333,2
54.6667,-5.8667,2
35.7806,-5.8136,1
54.5833,-5.6667,1
43.5357,-5.6615,1
36.1333,-5.4505,1
36.168,-5.3472,2
50.2303,-5.2272,1
37.8916,-4.7727,1
55.9833,-4.6,1
55.8333,-4.5,1
36.6251,-4.4983,1
36.7267,-4.4348,2
54.3667,-4.4333,1
51.8592,-4.3117,1
55.8333,-4.25,3
51.0167,-4.2167,1
55.9667,-4.2,1
50.3964,-4.1386,1
40,-4,27
51.6333,-3.9667,1
55.7333,-3.9667,3
55.7667,-3.9167,1
43.4074,-3.885,3
40.3209,-3.8628,1
53.3333,-3.8333,1
37.7724,-3.7901,2
51.6,-3.7833,1
56,-3.7667,1
40.4086,-3.6922,12
50.5333,-3.6,1
51.95,-3.3833,1
38.0692,-3.3145,1
55.95,-3.2,3
51.5,-3.2,7
40.6286,-3.1618,1
54.8333,-3.15,1
51.7333,-3.1317,1
53.8667,-3.05,1
53.4,-3.0333,1
53.4667,-3.0167,1
53.4167,-3,4
51.5833,-2.9833,1
56.5,-2.9667,1
53.45,-2.95,3
52.4333,-2.8333,1
54.0667,-2.8333,2
53.3333,-2.75,1
53.45,-2.7333,1
53.7667,-2.7167,3
56.5,-2.7167,1
52.9,-2.7167,1
53.65,-2.6167,1
53.3833,-2.6,4
51.45,-2.5833,4
53.1,-2.4333,1
52.1167,-2.3167,1
37.3332,-2.3009,1
53.7,-2.2833,1
51.0383,-2.2761,1
51.8333,-2.25,3
53.5,-2.2167,7
53,-2.1833,1
53.3667,-2.1667,1
48.288,-2.1552,1
53.4,-2.15,3
53.6167,-2.15,1
52.5833,-2.1333,1
53.55,-2.1167,2
49.1833,-2.1,1
52.8,-2.1,1
52.45,-2.0833,1
52.5,-2.0833,1
52.4833,-2.0667,1
52.6833,-2.0167,1
50.7167,-2,1
54,-2,728
51.35,-1.9833,1
52.4667,-1.9167,1
50.7167,-1.8833,1
51.0667,-1.7833,1
53.65,-1.7833,1
51.5167,-1.7833,1
47.2769,-1.7807,1
53.8333,-1.7667,3
53.7833,-1.75,2
54.4,-1.7333,1
53.6667,-1.6833,1
52.6167,-1.6833,1
55.1667,-1.6833,1
48.112,-1.6743,1
54.9881,-1.6194,3
52.8,-1.6167,1
53.8,-1.5833,1
43.4043,-1.5719,1
54.5333,-1.5667,1
54.7667,-1.5667,1
54.85,-1.5667,1
47.2165,-1.5524,1
52.4167,-1.55,1
41.8341,-1.5327,1
48.1122,-1.5233,1
54.9,-1.5167,2
54.9667,-1.5167,1
53.3667,-1.5,2
54.85,-1.4667,1
54.9878,-1.4214,1
50.9,-1.4,2
54.7333,-1.3833,1
47.6217,-1.3726,1
52.9667,-1.3,1
53.3333,-1.2833,1
51.75,-1.25,2
54.6861,-1.2125,1
52.9667,-1.1667,3
54.5728,-1.1628,2
46.1667,-1.15,1
52.6333,-1.1333,4
53.5333,-1.1167,1
45.6285,-1.0281,1
51.4333,-1,1
37.6051,-0.9862,1
52.1333,-0.9833,1
53.2667,-0.9333,2
51.5333,-0.9,1
41.6453,-0.8849,1
52.25,-0.8833,1
51.35,-0.85,1
51.7167,-0.8167,1
51.8167,-0.8,1
0.38,-0.7721,1
52.4,-0.7167,1
38.265,-0.7061,1
51.5167,-0.7,1
52.3,-0.7,1
53.5833,-0.65,1
51.9167,-0.65,1
44.8325,-0.6338,2
44.8404,-0.5805,1
51.2167,-0.5667,1
51.6833,-0.55,1
53.2333,-0.5333,1
38.3462,-0.4877,1
51.3667,-0.4667,1
52.1333,-0.45,2
46.4561,-0.4213,1
51.5,-0.4167,1
52.9833,-0.4,2
43.3,-0.3667,1
50.8,-0.3667,1
39.4667,-0.3667,2
53.7167,-0.3333,2
45.7,-0.3333,1
51.75,-0.3333,1
51.05,-0.3333,5
47.7669,-0.3249,1
51.4888,-0.3048,1
39.6833,-0.2667,1
52.5833,-0.25,1
50.8333,-0.2333,7
44.9167,-0.2333,1
5.55,-0.2167,1
48.6406,-0.2098,1
47.6216,-0.204,1
51.4843,-0.1749,1
51.2333,-0.1667,1
50.8333,-0.15,1
46.1596,-0.1018,1
51.3833,-0.1,1
51.5142,-0.0931,40
53.5333,-0.05,1
51.1167,-0.0167,1
51.7,-0.0167,1
0,0,33
51.4,0.05,1
51.5333,0.0833,1
43.2333,0.0833,1
51.35,0.1,1
52.2,0.1167,2
51.4167,0.1167,1
51.2667,0.2,1
51.5833,0.2,1
48.0004,0.2047,1
51.5667,0.4667,1
51.5333,0.55,1
51.7833,0.6333,1
41.6167,0.6333,1
47.3948,0.704,1
51.8333,0.7167,1
44.3877,0.8209,1
52.8333,0.8333,1
51.8833,0.9,1
47.4125,0.9827,1
49.4792,1.0237,1
51.1,1.0333,1
52.0833,1.1667,1
48.7709,1.198,1
43.4595,1.2453,1
52.6333,1.3,1
51.1333,1.3,1
43.4659,1.3273,1
48.8622,1.3433,2
43.5995,1.4332,1
41.581,1.6172,2
46,2,40
41.5611,2.0081,2
41.5433,2.1094,1
41.3609,2.11,1
48.8036,2.1342,1
41.3984,2.1741,8
48.6957,2.1873,1
48.8357,2.2473,1
46.9955,2.2508,1
48.821,2.2772,1
49.9,2.3,1
49.0776,2.3077,1
48.9002,2.3095,1
41.4986,2.3209,1
48.7999,2.3326,1
48.8667,2.3333,13
48.9856,2.3474,1
48.8157,2.3849,1
49.187,2.4144,1
48.8386,2.4158,1
6.35,2.4333,1
48.8486,2.4377,1
48.5159,2.4467,1
48.9381,2.494,1
46.7234,2.5047,1
42.2123,2.5115,1
51.1,2.5833,1
48.5682,2.6201,1
48.7916,2.6475,1
39.5743,2.6552,4
48.0612,2.7153,1
50.49,2.7263,1
50.9167,2.9167,2
50.7116,2.934,1
43.2891,2.9712,1
43.1844,3.0088,1
50.633,3.0586,1
51.1833,3.0833,1
49.2523,3.0915,1
49.6411,3.1571,1
50.7239,3.1612,1
50.8333,3.2667,1
6.4531,3.3958,6
51.0833,3.45,1
43.311,3.4753,1
50.7833,3.5,2
50.6833,3.55,1
51.4494,3.5723,1
48.5109,3.7263,1
49.7401,3.7706,1
50.2981,3.7962,1
40.0333,3.8333,3
43.6109,3.8772,1
50.6333,3.8833,1
50.45,3.9333,1
51.8182,3.9777,1
50.8333,4,10
50.4667,4.0333,1
49.25,4.0333,2
51.1,4.0833,1
51.1667,4.1333,1
50.95,4.15,1
50.45,4.15,1
52.0053,4.174,1
50.7333,4.2333,1
39.8833,4.25,6
51.4945,4.2835,1
50.8667,4.3,1
52.0833,4.3,2
50.4,4.3167,1
50.8333,4.3333,2
51.15,4.35,2
43.8338,4.3596,1
50.8333,4.3667,1
52.0186,4.3782,1
51.1333,4.3833,1
51.2167,4.4167,2
50.3167,4.4333,1
51.7862,4.4377,2
51.1333,4.45,2
51.2833,4.45,1
51.0333,4.4667,1
51.5377,4.4925,1
51.9167,4.5,5
52.0278,4.5123,1
51.0667,4.5333,2
51.9299,4.5796,1
50.4667,4.5833,1
52.2938,4.5938,1
51.1,4.6,1
51.8724,4.6129,1
51.7812,4.6176,1
51.8952,4.6279,1
52.1351,4.6549,63
52.2232,4.6793,1
50.6667,4.6833,1
51.8373,4.6987,1
50.8833,4.7,3
50.9833,4.7,1
50.1333,4.7167,1
52.047,4.7311,1
52.3748,4.7313,1
52.8991,4.7512,1
52.6358,4.7556,3
45.2474,4.7825,1
44.1392,4.8079,1
43.9454,4.8102,1
45.7009,4.8251,1
50.9833,4.8333,1
50.6833,4.8333,1
45.0722,4.8371,1
45.7485,4.8467,6
45.7655,4.8755,1
51.8239,4.8805,1
50.6833,4.8833,1
50.4667,4.9,1
52.0925,4.9052,1
52.35,4.9167,21
44.7322,4.9233,1
52.2724,4.9719,1
51.3167,4.9833,1
50.6167,5,1
52.4541,5.0388,2
52.1435,5.0448,1
52.649,5.0631,1
52.0148,5.1004,2
51.5769,5.1063,1
51.2333,5.1167,1
52.0938,5.1191,4
52.1502,5.1302,1
51.6885,5.1488,1
51.8822,5.1791,22
52.2655,5.1794,1
51.0333,5.1833,1
52.3881,5.2354,2
51.1167,5.25,1
46.8826,5.2598,1
52.05,5.2833,1
45.5833,5.2833,1
51.2333,5.3,2
43.4166,5.3012,1
46.6013,5.3105,1
49.7167,5.3167,1
60.3911,5.3247,2
45.1728,5.3319,1
50.8,5.3333,1
45.3393,5.3449,1
51.1333,5.35,1
50.5167,5.3667,1
43.2854,5.3761,3
52.156,5.3895,1
52.1151,5.4055,1
51.4167,5.4167,1
51.3905,5.431,1
53.1167,5.4402,1
53.1947,5.4567,1
51.45,5.4667,6
50.7833,5.4667,1
52.2216,5.495,1
51.8781,5.5171,1
50.6333,5.5667,2
51.9347,5.5796,1
51.05,5.5833,1
47.4458,5.5922,1
51.1333,5.6,2
50.6,5.6,1
51.6638,5.624,1
50.6667,5.6333,1
50.8833,5.65,1
50.4667,5.6667,1
50.8167,5.6667,1
45.1984,5.6827,1
45.1715,5.7224,1
58.85,5.7333,1
58.9667,5.75,1
52.5,5.75,257
51.8879,5.7773,1
45.1827,5.7918,1
50.9657,5.8348,1
50.9738,5.8632,1
51.8333,5.8667,3
51.8649,5.8704,1
51.7498,5.886,1
45.8687,5.9365,1
50.8828,5.9623,1
45.1427,5.969,1
52.9325,5.9751,1
51.6941,5.9771,1
51.0667,5.9833,1
46.0249,5.9836,1
53.2389,5.99,1
47.2488,6.0182,1
51.9449,6.0249,1
50.6333,6.0333,1
52.5135,6.0663,1
43.1498,6.0742,1
52.5058,6.0858,2
51.9254,6.0957,2
50.8667,6.1,2
49.2075,6.1023,1
50.9333,6.1167,1
46.1956,6.1481,1
62.4667,6.15,1
49.75,6.1667,23
51.3708,6.1751,1
51.65,6.1833,1
52.25,6.2,1
52.1404,6.2048,1
52.1351,6.2287,1
52.7247,6.2474,1
48.7029,6.2579,1
51.3167,6.2833,1
45.6445,6.2939,1
51.9099,6.388,1
53.251,6.4088,1
51.6667,6.45,1
50.3333,6.45,1
51.1833,6.5167,1
52.6479,6.5593,1
51.0833,6.5833,1
51.8333,6.6,2
52.1351,6.612,1
51.2333,6.6167,1
52.4101,6.6236,1
51.45,6.65,2
51.2833,6.6667,2
53.5833,6.6667,1
51.2,6.6833,1
43.6238,6.6929,1
51.9718,6.7196,1
51.4333,6.75,1
51.2167,6.7667,23
43.4248,6.7702,1
52.2674,6.7897,2
49.2,6.85,1
51.3,6.85,1
51.4333,6.8833,1
51.0833,6.8833,1
52.2195,6.8912,2
47.8069,6.905,1
51.5167,6.9167,1
46.433,6.9246,1
52.3118,6.9297,1
49.35,6.9333,1
46.2701,6.9484,1
50.8333,6.9833,1
51.0167,6.9833,1
50.7667,7,1
43.5987,7.0043,2
43.6413,7.0057,1
46.2521,7.0114,1
51.45,7.0167,1
53.144,7.0352,2
51.3333,7.05,2
49.0884,7.0885,1
43.5693,7.1117,2
50.9833,7.1333,1
50.8167,7.1667,1
51.4,7.1667,2
48.1532,7.167,1
9.1805,7.1793,1
51.2667,7.1833,3
51.1833,7.2,1
50.9,7.2,2
51.4833,7.2167,2
50.5667,7.2333,1
50.55,7.25,1
47.1417,7.2576,1
43.7136,7.2595,1
51.05,7.2667,1
50.5667,7.2833,1
50.55,7.3,1
48.0108,7.3001,1
49.3167,7.3333,1
45.7333,7.3333,1
51.4333,7.3333,1
47.7926,7.3349,1
47.7381,7.3479,1
51.3,7.35,1
48.0787,7.3554,1
51.3833,7.4,1
53.1667,7.45,1
51.35,7.4667,2
46.9167,7.4667,5
49.3167,7.5333,1
47.4056,7.5438,1
47.5336,7.5685,2
47.5584,7.5733,1
51.2167,7.6167,1
51.9667,7.6333,1
48.7576,7.6429,1
47.5253,7.6445,1
47.6163,7.6648,1
49.1667,7.6667,1
45.05,7.6667,2
51.3667,7.7,1
52.2667,7.7333,1
48.6343,7.7401,1
43.8167,7.7667,2
48.6004,7.7874,2
51.6833,7.8,1
52.5667,7.8167,1
48.5833,7.8167,1
52.3167,7.8833,1
50.8,7.8833,1
48.4833,7.9333,1
52.6833,7.95,2
52.2167,7.9833,2
58.1667,8,1
10,8,7
47,8,14
52.2667,8.05,5
50.55,8.05,1
47.3878,8.0735,1
51.3833,8.0833,1
50.2833,8.0833,1
47.4375,8.1047,1
49.8803,8.265,1
50,8.2711,1
47.3524,8.2788,1
50.7333,8.2833,1
54.9,8.3,1
47.4235,8.3064,1
47.2704,8.3382,1
49.0047,8.3858,5
49.3297,8.4278,2
49.6019,8.4719,1
49.7836,8.4744,1
59.4,8.5,1
52.0333,8.5333,2
49.3972,8.5336,1
47.3667,8.55,2
53.55,8.5833,1
49.3944,8.5961,1
56.4862,8.6044,2
50.2167,8.6167,1
50.2,8.6333,1
50.1167,8.6833,11
49.4167,8.7,1
48.8833,8.7,1
53.0333,8.75,1
50.35,8.7667,1
53.0833,8.8,3
50.15,8.8333,3
52.1667,8.85,1
47.6667,8.9,3
52.2833,8.9167,1
58.6244,8.9286,1
47.6667,8.9333,1
44.4167,8.95,5
47.7333,8.9667,2
48.35,8.9833,1
54.6167,8.9833,1
56.1333,8.9833,1
51,9,680
34,9,2
50.1833,9.0333,1
48.5333,9.05,1
47.8167,9.0667,1
51.2,9.0667,1
51.85,9.1,1
39.2167,9.1167,1
39.2561,9.1397,1
56.1367,9.16,1
45.5333,9.1667,1
50.0667,9.1667,1
48.7667,9.1833,1
48.9,9.1833,2
45.4667,9.2,5
48.0833,9.2167,1
48.9667,9.2833,1
47.8833,9.3,1
47.6667,9.3167,1
56.4528,9.4043,1
51.4,9.4667,1
55.2524,9.4893,2
51.3167,9.5,1
47.2167,9.5,1
49.1781,9.505,1
48.8,9.5333,1
56.092,9.548,1
48.6667,9.5667,1
46.9811,9.5746,1
49.2058,9.5792,1
52.8667,9.6,1
45.5,9.6333,1
47.8167,9.65,1
45.95,9.6667,1
50.9833,9.7167,1
52.3667,9.7167,1
45.6833,9.7167,1
48.3333,9.7167,1
47.4167,9.7331,1
56.0904,9.7651,1
48.8,9.7833,1
54.9106,9.7928,1
50.6167,9.9,1
54.2167,9.9333,1
57.0355,9.9412,1
51.6833,9.95,1
53.4,9.9667,1
54.0667,9.9833,1
53.55,10,13
56,10,13
48.4,10,1
62,10,10
50.85,10,1
53.8333,10.0167,1
51.1833,10.0667,1
52.1,10.0667,1
47.9333,10.0833,1
48.7833,10.1,1
54.3333,10.1333,1
59.7425,10.2117,1
56.1534,10.2255,2
49.9167,10.2333,1
52.3833,10.2667,1
49.75,10.3,1
52.0833,10.3333,1
55.3935,10.3949,1
45.65,10.4167,1
43.7333,10.5167,1
52.2667,10.5333,1
52.1667,10.55,1
48.25,10.6333,1
60.2667,10.6667,2
53.8667,10.7,1
60.8,10.7,1
59.9167,10.75,15
43.8833,10.7667,1
44.05,10.7833,1
48.4833,10.85,1
48.3667,10.8833,1
52.8833,10.8833,1
47.3833,10.9,1
44.6667,10.9167,1
49.4667,10.9667,1
45.45,11,1
51.9,11.05,1
54.1833,11.0667,1
49.4478,11.0683,2
43.8833,11.1,1
55.682,11.1004,1
58.35,11.25,1
43.7667,11.25,1
48.55,11.2667,1
48.2167,11.2667,1
48.1667,11.3167,1
44.3667,11.3333,1
44.4833,11.3333,1
44.8,11.3833,1
48.5,11.4667,1
48.1,11.55,1
43.2333,11.55,1
49.9481,11.5783,1
48.15,11.5833,6
51.8667,11.5833,1
44.35,11.7,2
58.05,11.7,1
47.9,11.7833,1
57.6467,11.9294,3
57.8667,11.9667,3
57.7167,11.9667,5
51.5,12,1
57.4775,12.0014,1
55.4576,12.0365,1
57.7333,12.05,1
57.4833,12.0667,1
57.5667,12.0833,1
49.015,12.0956,1
57.7833,12.1,2
48.2667,12.15,1
47.5833,12.1667,1
47.9,12.2167,1
55.5726,12.2258,1
41.7667,12.2333,1
45.8906,12.2925,1
58.2667,12.3,1
57.8333,12.3,1
58.3667,12.3167,1
51.3,12.3333,4
55.6623,12.3351,1
51.2833,12.4,1
55.7618,12.4679,1
41.9,12.4833,2
55.7057,12.4964,1
55.881,12.5011,1
57.9333,12.5167,1
55.6581,12.5241,1
59.6667,12.5667,1
55.6667,12.5833,2
52.85,12.6167,1
43.6667,12.65,1
47.8833,12.65,1
50.75,12.65,1
49.2256,12.6636,1
57.5,12.6833,1
56.05,12.7,1
46.7042,12.7086,1
55.8667,12.8333,3
56.4322,12.8333,1
42.8333,12.8333,18
56.6714,12.8556,1
50.8333,12.9167,1
57.7167,12.9167,1
43.9,12.9167,1
66.05,12.9333,1
55.4167,12.95,1
55.6,13,2
52.4,13.0667,1
54.3,13.1,1
55.9167,13.1,3
55.7,13.1833,3
48.75,13.1833,1
-8.8368,13.2332,2
55.5,13.2333,2
43.2,13.2833,1
48.3667,13.3167,1
47.3333,13.3333,4
54.1,13.3833,2
52.5167,13.4,30
59.3333,13.4333,1
38.0667,13.4333,1
54.4167,13.4333,1
45.9964,13.5264,1
45.8072,13.5342,1
53.8167,13.5833,1
45.9614,13.6436,1
55.85,13.65,1
52.5333,13.6833,3
45.5469,13.7294,2
51.05,13.75,2
57.15,13.8167,1
66.0833,13.8333,1
45.8467,13.9631,1
57.1833,14.0333,1
57.7,14.1,1
56.0333,14.1333,1
59.7167,14.1667,3
66.3167,14.1667,1
47.1106,14.1694,1
57.7833,14.1833,4
40.9167,14.2333,2
48.2667,14.25,1
40.8333,14.25,1
57.8,14.2667,1
49.6835,14.274,1
46.3667,14.3167,1
46.1986,14.3331,1
46.2411,14.3617,1
51.55,14.3667,1
42.2333,14.3833,1
35.8822,14.3981,1
35.8869,14.4025,1
45.3431,14.4092,1
53.8663,14.4319,3
46.1642,14.4325,1
35.9136,14.4436,1
50.0833,14.4667,15
46.0553,14.5144,4
59.3333,14.5167,1
50.6867,14.5381,1
35.8333,14.5833,2
53.4395,14.5939,2
40.7333,14.6333,1
63.1833,14.65,1
57.65,14.6833,2
45.1772,14.6928,1
41.95,14.7167,1
40.7167,14.75,1
56.8833,14.8167,2
47.2167,14.8167,1
63.0833,14.8167,1
53.5638,14.83,1
49.8982,14.8451,1
56.1667,14.85,2
57.6667,14.95,1
46,15,8
62,15,10
60.7333,15.0167,1
59,15.05,1
55.059,15.1328,1
45.7925,15.1647,1
60.15,15.1833,1
59.2833,15.2167,4
37.2167,15.2167,1
44.1197,15.2422,1
56.2,15.3,1
47.0667,15.45,1
47.0333,15.4667,1
45.1667,15.5,3
49.75,15.5,126
51.2642,15.5697,1
58.4167,15.6167,1
50.3691,15.6306,1
53.894,15.6335,1
46.5547,15.6467,3
38.1,15.65,1
51.9915,15.7812,1
58.7167,15.7833,1
60,15.7833,1
56.1833,15.8167,1
56.75,15.9,1
53.8674,15.946,1
46.5956,15.9814,1
45.8,16,6
46.8,16.1,1
47.0167,16.1333,1
50.292,16.1616,1
58.6,16.1833,4
47.9667,16.2,1
47.8,16.25,1
48.45,16.2667,1
49.869,16.3137,1
47.9833,16.3333,1
46.3044,16.3378,1
48.3333,16.35,1
48.2,16.3667,11
56.6667,16.3667,2
50.7266,16.3879,1
40.8167,16.4167,1
43.5139,16.4558,1
48.1333,16.4667,1
59.3667,16.5,2
59.6167,16.55,1
53.5833,16.55,1
46.5218,16.5553,1
49.2814,16.5648,2
59.0667,16.5833,1
49.0366,16.5917,1
47.6833,16.6,1
45.7467,16.6228,1
59.8,16.6333,1
49.2,16.6333,1
50.4364,16.6536,1
40.6167,16.8,1
68.3353,16.8211,1
46.84,16.8439,1
52.4167,16.9667,10
-22,17,1
43.2969,17.0178,1
54.4678,17.0275,1
47.5922,17.0289,1
51.1,17.0333,2
59.6333,17.0667,1
52.3868,17.0751,1
-22.57,17.0836,1
48.15,17.1167,4
39.0833,17.1333,1
60.6667,17.1667,2
48.9333,17.1667,1
40.4761,17.2297,1
49.594,17.2512,1
62.3833,17.3,3
62.4778,17.3069,1
59.5833,17.5,1
50.5383,17.5547,1
48.3667,17.6,4
47.361,17.6087,1
59.2,17.6167,1
59.85,17.6333,3
59.5167,17.6333,3
59.25,17.7833,1
43.3433,17.8081,1
59.3667,17.8667,1
59.4667,17.9,3
47.0943,17.912,1
59.3833,17.9167,2
58.9044,17.9464,1
59.3,17.9667,1
59.2333,17.9833,1
59.2833,18,2
44,18,1
53.1271,18.02,4
59.3333,18.05,9
59.5333,18.0833,1
59.1497,18.1167,2
59.25,18.1167,1
59.1667,18.1331,2
59.3667,18.1333,1
59.2167,18.15,1
46.0754,18.2328,1
54.6052,18.2355,2
49.8119,18.2553,1
48.5667,18.3,1
46.842,18.3376,1
49.6833,18.35,1
43.85,18.3833,1
47.5849,18.3933,1
-33.9833,18.4,1
47.1955,18.4096,1
53.35,18.4333,1
49.8604,18.4449,1
-12.5,18.5,3
54.5,18.55,3
45.5236,18.5633,1
48.2167,18.6,1
48.7,18.6167,1
53.0858,18.6173,1
-33.9002,18.6285,2
47.4842,18.644,1
47.2875,18.6536,1
54.3608,18.6583,4
45.5511,18.6939,1
42.4364,18.6961,1
46.3501,18.7091,1
63.3,18.7167,1
45.3181,18.7292,1
50.1667,18.7667,1
42.4258,18.7719,1
49.8009,18.7877,1
54.0923,18.7947,1
50.2925,18.9147,1
47.3258,18.9214,1
50.1372,18.9664,1
50.3058,18.9742,2
46.5264,18.9858,1
45.3433,18.9997,1
49.9134,19.0048,1
43.2161,19.0053,1
50.2584,19.0275,6
50.3041,19.0358,1
50.3154,19.0782,2
47.5,19.0833,20
52.5931,19.0894,5
47.3545,19.0982,1
49.5921,19.1073,1
50.7965,19.1241,5
50.7146,19.1327,1
49.6,19.1333,1
47.9276,19.1367,1
47.6364,19.1386,1
47.4843,19.1391,1
49.9843,19.1421,1
48.7333,19.15,1
50.2722,19.155,1
44.5342,19.2242,1
50.3262,19.2244,1
49.2,19.3,1
51.6554,19.3456,2
47.4426,19.3644,1
51.3665,19.3745,1
54.1522,19.4088,1
50.4882,19.4318,1
51.75,19.4667,4
48.6667,19.5,4
42.0675,19.5131,1
47.2149,19.547,1
50.3353,19.5617,1
48.8167,19.5833,1
54.0616,19.6593,1
51.4626,19.6687,1
52.7229,19.6921,1
51.4104,19.695,1
46.9,19.7833,1
47.1727,19.7995,2
41.3275,19.8189,1
45.2517,19.8369,3
46.2181,19.8851,3
50.0833,19.9167,12
47.7826,19.928,1
49.832,19.9441,1
60.1,19.95,3
49.6167,19.95,2
41,20,1
52,20,23
47,20,7
50.3983,20.0315,1
51.9667,20.15,1
46.25,20.1667,1
63.8333,20.25,1
50.5751,20.2702,1
50.7435,20.2766,1
46.4167,20.3333,1
51.5843,20.3784,1
47.9,20.3833,1
50.7025,20.4256,1
44.8186,20.4681,4
53.837,20.4781,1
53.7799,20.4942,3
54.7065,20.511,2
49.97,20.6077,1
50.8333,20.6667,3
50.6861,20.6943,1
52.5183,20.7198,3
47.2167,20.7667,1
52.188,20.8405,1
39.6675,20.8508,1
51.4707,20.8566,1
53.7752,20.8764,2
49.3534,20.8959,1
50.3654,20.8982,1
52.2457,20.949,1
53.8647,20.9569,1
50.0465,20.993,1
52.25,21,23
44,21,13
56.5167,21.0167,1
52.0269,21.0322,1
50.4506,21.0634,1
51.0519,21.0883,1
55.7172,21.1175,5
51.401,21.1581,2
47.4167,21.1667,1
49,21.25,1
54.0793,21.3706,1
42,21.4333,2
39.4439,21.555,2
43.2342,21.5881,2
51.8974,21.6144,1
46.8,21.65,1
51.0682,21.7461,1
47.0667,21.9333,1
51.4167,21.9667,1
46.9833,21.9833,1
41.8333,22,1
39,22,2
50.0372,22.0049,2
45.8167,22.0667,1
65.5833,22.15,1
42.0031,22.1786,2
52.1682,22.2773,1
